frame,gun_with_protagonist,gun_closeup,protagonist,misc_char,mom,uncle,dad,unrevealed_object_protag_looks_at,bullets,annoying_kid,maid,preSMA_neur1,preSMA_neur2,preSMA_neur3,preSMA_neur4,preSMA_neur5,preSMA_neur6,preSMA_neur7,preSMA_neur8,preSMA_neur9,preSMA_neur10,amygdala_neur11,amygdala_neur12,amygdala_neur13,amygdala_neur14,amygdala_neur15,amygdala_neur16,amygdala_neur17,amygdala_neur18,amygdala_neur19,amygdala_neur20,amygdala_neur21,amygdala_neur22,amygdala_neur23,amygdala_neur24,amygdala_neur25,amygdala_neur26,amygdala_neur27,hippocampus_neur28,hippocampus_neur29,hippocampus_neur30,hippocampus_neur31,hippocampus_neur32,hippocampus_neur33,hippocampus_neur34,hippocampus_neur35,hippocampus_neur36,hippocampus_neur37,hippocampus_neur38,hippocampus_neur39,hippocampus_neur40,hippocampus_neur41,hippocampus_neur42,hippocampus_neur43,hippocampus_neur44,hippocampus_neur45,hippocampus_neur46,hippocampus_neur47,ACC_neur48,ACC_neur49,ACC_neur50,ACC_neur51,preSMA_neur52,preSMA_neur53,preSMA_neur54,preSMA_neur55,amygdala_neur56,amygdala_neur57,amygdala_neur58,amygdala_neur59,amygdala_neur60,amygdala_neur61,amygdala_neur62,amygdala_neur63,amygdala_neur64,amygdala_neur65,amygdala_neur66,amygdala_neur67,amygdala_neur68,hippocampus_neur69,hippocampus_neur70,hippocampus_neur71,hippocampus_neur72,hippocampus_neur73,hippocampus_neur74,hippocampus_neur75,hippocampus_neur76,hippocampus_neur77,hippocampus_neur78,hippocampus_neur79,vmPFC_neur80,vmPFC_neur81,vmPFC_neur82,vmPFC_neur83,vmPFC_neur84,vmPFC_neur85,vmPFC_neur86,vmPFC_neur87,vmPFC_neur88,vmPFC_neur89,vmPFC_neur90,vmPFC_neur91,vmPFC_neur92
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5788440835335568,-0.0546673450541352,0.5385765683096492,-0.2931386156372473,-1.1300686517005858,-0.5542718541425784,-1.351059951218051,-0.7327568533169905,0.5454150068697773,-0.923978826537831,0.2150283899490751,-0.9610235188343638,-0.0762506534432473,-1.1905480888493278,-0.7370315315084126,-0.3554356224859225,-1.207493464739584,-1.0046854085262735,0.3699753483817666,0.5825313463720545,0.4338637865564106,-1.0009403734054358,-0.855578119350333,-0.4618557774181594,-0.4359324300735986,-0.7898777419461441,-0.8029923641711364,-0.239544689985488,-1.1867733606318909,-0.5237447883848041,0.0429515522123181,0.8759137796985393,-0.4413182566805843,-0.9295534123231556,-0.6124703159444451,1.2315557178720613,0.0439555839314084,-0.9756615917292408,-0.5223914469349061,-0.7961511498605075,-0.8991839843643403,-0.2648249500361049,-0.7060788340888244,-0.7323349193911537,-0.2846326915471832,-0.1907871163157946,-0.7382140307887904,-0.98551814107594,-0.1637472462693939,-0.8081146027686367,0.0182471574425788,-0.615252078057094,5.071510827423947,-0.7556034370986785,0.0664220783617571,-0.7732620481635609,-0.647488110604745,1.296764587080897,-0.3650097527728544,-0.2321013969750138,-0.0920920917787946,0.3208857234006518,0.9334632907580748,-0.6132374112824133,-1.270739950918938,1.0047182474348957,-0.6951058939109604,-0.2002885077978676,-0.4028659015782033,0.1720536151412705,0.0474281142842279,0.0637576713063338,-0.7283051745769673,0.3867829673470475,0.845887859033376,0.6174583488772406,0.4562345920722842,0.7141908621562523,0.6230037415293072,-0.3450071286364868,-0.5056891139747538,0.0359442577344795,0.8980570829534424,-1.056936472613757,0.2113414597656739,0.5377370758970837,5.144852656559859,-0.3813719474976546,-1.608805099116886,0.0150372752038876,0.1986994290805652,-0.1205581933116867
128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5788440835335568,-0.0546673450541352,-1.347103062749933,-0.2931386156372473,-0.435653891599967,-0.8909459343442725,-0.7934982858587336,-0.7327568533169905,-0.2121058360049131,0.4418612438111411,-0.0258642638853841,2.497205052728688,0.5944726870297612,-1.1905480888493278,-0.7370315315084126,-1.129893974232772,-0.4119880614784155,-0.666227558136217,-0.7126013896962977,1.7451464284171216,-0.3061193323459056,0.5931809253961803,-0.855578119350333,-0.4618557774181594,-0.4359324300735986,1.2299980449955437,-0.1442335161896341,-0.239544689985488,-0.2519187233182123,1.8869022511770368,-0.4608012206482039,-0.655591908731422,0.1314308469349281,0.0118919413090381,0.0936544415157768,-0.4981573690269014,-0.5128151458664322,-0.9756615917292408,-0.5223914469349061,0.2177142554578331,1.1681557667153386,2.0362454999727326,0.825370691902918,-0.7323349193911537,1.019552470686694,-1.3235856194408249,-0.7382140307887904,-0.98551814107594,-0.9116313037497992,2.167501182619754,-0.8484928210799122,-0.7989382735801108,0.8560606511764208,0.1176608758499159,0.0664220783617571,-0.7732620481635609,-0.647488110604745,0.6551362757648281,-0.0384944372039168,-1.0368325178737845,-1.0228100406070382,-0.8426312125940784,0.9334632907580748,-0.6132374112824133,-1.270739950918938,0.1143429348759863,0.5603134962324092,-1.0422092264172231,-0.4028659015782033,-0.5709051775142158,-0.9765879895797838,0.0637576713063338,0.7956814242074356,-0.8380297625852697,0.117995226712989,-0.2229219253826141,1.1070196708540714,0.0103720664628501,-1.0426253985818796,-0.9681188628658832,1.4567482155841358,0.9345507010964664,2.690397899772288,0.8702989381023066,0.9776559131144912,0.5377370758970837,-0.9418347951610204,-0.3813719474976546,-0.0798286643819501,0.0150372752038876,-0.8384679205157917,-0.7363124064627753
129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5788440835335568,-0.0546673450541352,1.7956963223493707,1.253981855781558,-0.435653891599967,-0.8909459343442725,-0.7934982858587336,-0.7327568533169905,0.5454150068697773,-0.4686988030881736,1.1785990052869124,0.4222679097908567,1.2651960275027696,-1.1905480888493278,1.2866099567372289,-1.129893974232772,0.3835173417827527,-0.3277697077461603,-0.3517424770036096,-0.9676220963547016,-0.6761108917970637,-0.6024100487050318,-0.855578119350333,-0.4618557774181594,0.6955861725764528,2.239935938466388,-1.242164929492138,-0.8752079734665317,-1.1867733606318909,-1.0058741962971722,0.2948279386425791,1.3864156758418598,-1.0140673602960968,-1.4002760891392525,-1.318595073404667,0.1937278657326837,-0.5128151458664322,-1.392423512656749,0.7699832264717626,0.2177142554578331,-1.312651934580276,-1.031848433372384,-0.7060788340888244,-1.2148024460358111,-0.2846326915471832,-1.3235856194408249,-0.7382140307887904,-0.3695693029034775,0.5841368112110112,-0.8081146027686367,-0.8484928210799122,-0.9826244691031276,-0.1167355433422391,0.5542930323242132,1.0297957339902994,-0.7732620481635609,0.5778379951213661,0.0135079644487593,-0.0384944372039168,-0.6344669574243991,-0.0920920917787946,-0.8426312125940784,-0.1147519884619856,-0.6132374112824133,0.6985960252197096,-0.1824488359769833,0.5603134962324092,-0.2002885077978676,-1.2069049908624323,-1.313863970169702,-0.9765879895797838,-0.9457387910439518,-0.7283051745769673,-0.8380297625852697,-1.337790037927785,-1.0633021996424687,-0.1945504867095027,-1.397265524923954,-1.0426253985818796,-0.3450071286364868,0.2792858178488021,-0.8626621856275073,-0.2968367949257877,0.8702989381023066,-0.5549729935831436,0.5377370758970837,-0.9418347951610204,-0.3813719474976546,-0.3856239513289373,-0.877800940026944,0.1986994290805652,2.9582128724437555
13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432783688026493,-0.8923121483029808,-0.0899833087102115,2.8011023272003626,-0.435653891599967,-0.2175977739408843,-0.2359366204994163,0.585650363825322,-0.2121058360049131,-0.0134187796385162,-1.9530054945610584,0.4222679097908567,-0.7469739939162557,-0.3940546491261859,-0.7370315315084126,1.1934810810077767,0.3835173417827527,-1.3431432589163304,0.3699753483817666,0.5825313463720545,0.0638722271052524,-1.0009403734054358,-0.855578119350333,-0.2950257437500029,2.3928640765515303,-0.2849087952107221,-1.6813374948131394,-0.8752079734665317,0.6829359139954662,0.4405140274399322,-0.2089248342179429,0.8759137796985393,-0.4413182566805843,-0.4588307355070587,0.7997791989759987,-1.881927838546072,-1.0695858756642729,-0.5588996708017323,-1.1685787836382404,-0.7961511498605075,-0.0722480839324687,0.5021985333001743,-0.7060788340888244,-0.7323349193911537,-0.7193610789584757,-0.6762721890836647,1.199087983712179,0.2463795352689849,-0.1637472462693939,3.35774749677511,1.7517271144875608,2.691099441357208,0.2075298548306475,0.5542930323242132,-1.137794991173921,-0.7732620481635609,3.0284902065735886,-0.6281203468673094,0.2880208783650207,-1.0368325178737845,-1.0228100406070382,-0.8426312125940784,-0.6388596280720158,0.6550692811376723,-0.2860719628496141,0.411134705728956,-0.6951058939109604,-0.2002885077978676,2.8132904555587137,1.657971200452243,0.0474281142842279,2.082750596006905,-0.7283051745769673,-0.8380297625852697,1.5737804913537632,-1.0633021996424687,-0.1945504867095027,2.1218284535430563,0.0677940281589115,-0.9681188628658832,-0.8981765798865317,0.0359442577344795,-0.8942837338654028,0.8702989381023066,-1.3212874469319609,0.5377370758970837,0.0726131134591263,0.9909892272098144,1.1433524834059985,0.0150372752038876,0.1986994290805652,-0.1205581933116867
131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5788440835335568,2.458267064692401,-0.7185431857300723,1.253981855781558,0.2587608685006515,-0.5542718541425784,-0.2359366204994163,1.9040575809676343,-0.9696266788796036,-0.923978826537831,-1.47122018689214,-0.2693778045217535,-0.0762506534432473,1.1989322303200978,0.2747892126144081,-1.129893974232772,1.179022745043921,-0.666227558136217,0.0091164356890785,0.1949929856903655,0.4338637865564106,-0.6024100487050318,0.152857629263583,0.3722943909226227,1.2613454739014784,-1.2948466886815662,-1.6813374948131394,5.481424861343904,0.2155085953386269,-0.5237447883848041,4.576726507957016,0.8759137796985393,2.4224272613969777,0.482614618125135,1.5059039564362204,0.8856131004922688,0.8791116786281695,-0.9756615917292408,-0.5223914469349061,-0.7961511498605075,1.99509166714721,-0.2648249500361049,0.0596459289070467,0.7150676605428187,0.5848240832754017,-0.1907871163157946,4.589366509088876,0.2463795352689849,-0.1637472462693939,0.977254868464398,0.0182471574425788,-0.2478796870110605,0.2075298548306475,-0.7556034370986785,-1.8603252328953277,-0.7732620481635609,-0.647488110604745,0.6551362757648281,-0.3650097527728544,-1.0368325178737845,-1.0228100406070382,0.3208857234006518,-0.6388596280720158,-1.0360063087557752,-1.270739950918938,0.411134705728956,-0.6951058939109604,0.6416322108214879,0.4011731877060259,1.657971200452243,-0.9765879895797838,0.0637576713063338,-0.7283051745769673,-0.8380297625852697,1.5737804913537632,2.29821889739695,1.7578047496358582,0.7141908621562523,1.1782134548997028,-0.9681188628658832,-0.5056891139747538,-0.8626621856275073,-0.2968367949257877,0.8702989381023066,0.9776559131144912,0.5377370758970837,0.0726131134591263,-0.3813719474976546,0.225966622565037,-0.877800940026944,-0.8384679205157917,-0.1205581933116867
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4654008211388556,0.7829774581947103,-0.0899833087102115,-1.06669885134665,0.2587608685006515,-1.2276200145459666,-0.7934982858587336,1.9040575809676343,1.3029358497444676,-0.923978826537831,-2.434790802229977,-0.9610235188343638,-0.7469739939162557,0.4024387905969558,-0.7370315315084126,-1.129893974232772,-0.4119880614784155,0.0106881426438964,-0.3517424770036096,-0.5800837356730125,-1.0461024512482218,-1.0009403734054358,-0.855578119350333,0.5391244245907791,-1.0016917313986244,-0.2849087952107221,-0.3638197988501349,-0.8752079734665317,-1.1867733606318909,-1.0058741962971722,-0.9645539935087258,0.3654118835552188,-1.0140673602960968,0.482614618125135,-0.6124703159444451,1.577498335251854,0.3223409488303288,-0.9756615917292408,-0.5223914469349061,0.2177142554578331,-0.8991839843643403,-0.2648249500361049,0.0596459289070467,-1.2148024460358111,0.5848240832754017,0.1328695988627855,-0.7382140307887904,0.2463795352689849,-0.9116313037497992,-0.2129914456909585,0.0182471574425788,-0.7989382735801108,-0.4410009415151258,-0.7556034370986785,-1.3786384050810565,1.7339015892268244,0.5778379951213661,-0.6281203468673094,1.5940821406407713,-1.4391980783231697,-1.0228100406070382,1.484402659395382,-1.162967267682046,1.0778381786110345,0.6985960252197096,-0.7760323776829227,-0.6951058939109604,0.6416322108214879,0.4011731877060259,0.1720536151412705,-0.9765879895797838,1.0732541336566197,-0.7283051745769673,0.3867829673470475,0.845887859033376,0.6174583488772406,-1.4961206442730768,0.7141908621562523,1.1782134548997028,-0.9681188628658832,-0.8981765798865317,-0.8626621856275073,0.3006101440138273,-1.056936472613757,-0.5549729935831436,0.5377370758970837,-0.9418347951610204,0.5335355023073248,-0.6914192382759244,1.800713705665551,-0.8384679205157917,-0.1205581933116867
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4432783688026493,-0.0546673450541352,0.5385765683096492,2.02754209149096,-1.1300686517005858,-1.564294094747661,-0.2359366204994163,1.9040575809676343,0.166654585432432,-0.4686988030881736,-1.2303275330576806,-0.2693778045217535,-0.0762506534432473,-0.3940546491261859,0.2747892126144081,-1.129893974232772,0.3835173417827527,0.6876038434240098,-0.3517424770036096,-0.9676220963547016,0.4338637865564106,0.5931809253961803,-0.855578119350333,-0.2950257437500029,-1.0016917313986244,-0.2849087952107221,-0.3638197988501349,0.3961185934955556,-1.1867733606318909,-1.0058741962971722,-0.2089248342179429,1.3864156758418598,0.7041799505504405,1.4240599717573288,-0.6124703159444451,0.5396704831124762,-0.7912005107653526,-0.1421377498742238,-0.5223914469349061,-0.7961511498605075,-0.4857160341484045,-0.2648249500361049,-0.7060788340888244,0.2326001338981612,1.019552470686694,-1.647242334619405,-0.4960512789761693,-0.98551814107594,-0.9116313037497992,-0.8081146027686367,-0.8484928210799122,1.9563546592651408,-1.089531737860899,-0.7556034370986785,0.0664220783617571,-0.7732620481635609,-0.647488110604745,1.296764587080897,0.6145361939339584,-1.0368325178737845,0.8386258570494488,1.484402659395382,-1.162967267682046,-1.0360063087557752,-0.2860719628496141,0.411134705728956,0.5603134962324092,-1.0422092264172231,2.0092513662744844,0.9150124077967569,0.0474281142842279,1.0732541336566197,-0.7283051745769673,0.3867829673470475,0.845887859033376,3.138599171656805,-0.8453355654912899,0.0103720664628501,1.1782134548997028,0.2781046055929095,0.67177328376058,0.0359442577344795,2.690397899772288,-1.056936472613757,-1.3212874469319609,-0.7926020441608058,2.10150893069942,-0.8388256724001443,0.225966622565037,0.0150372752038876,0.1986994290805652,0.4951960198394017
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4432783688026493,-0.0546673450541352,-0.0899833087102115,2.02754209149096,-1.1300686517005858,-0.2175977739408843,-0.7934982858587336,0.585650363825322,-0.5908662574422584,-1.3792588499874885,-1.2303275330576806,0.4222679097908567,-0.0762506534432473,-1.1905480888493278,0.2747892126144081,0.4190227292609271,-0.4119880614784155,1.3645195442041231,-0.3517424770036096,-0.1925453749913235,0.4338637865564106,-0.6024100487050318,0.152857629263583,2.3742547949405,0.129826871251427,-0.7898777419461441,0.2949390491313674,-0.239544689985488,-1.1867733606318909,-0.5237447883848041,-0.2089248342179429,3.428423260415142,-0.4413182566805843,-0.4588307355070587,-0.6124703159444451,0.8856131004922688,-0.5128151458664322,-0.1421377498742238,1.416170563175097,1.2315796607761738,-0.4857160341484045,1.2692220166364536,0.0596459289070467,-1.2148024460358111,1.019552470686694,-0.5144438314943747,-0.7382140307887904,-0.98551814107594,1.3320208686914163,-0.2129914456909585,-0.8484928210799122,0.3031788995579898,0.2075298548306475,-1.1922355935729758,-1.137794991173921,-0.7732620481635609,1.8031641008474768,0.6551362757648281,0.6145361939339584,-1.4391980783231697,-1.0228100406070382,0.3208857234006518,-0.1147519884619856,-1.0360063087557752,0.6985960252197096,2.488677101699744,-0.6951058939109604,-1.0422092264172231,1.2052122769902551,0.1720536151412705,1.0714442181482395,0.0637576713063338,-0.7283051745769673,-0.8380297625852697,0.845887859033376,0.6174583488772406,0.4562345920722842,1.4180096578496542,1.1782134548997028,-0.9681188628658832,-1.2906640457983096,0.0359442577344795,-0.2968367949257877,-0.0933187672557251,0.2113414597656739,-0.7926020441608058,0.0726131134591263,-0.3813719474976546,-0.0798286643819501,-0.877800940026944,-0.8384679205157917,-0.1205581933116867
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5788440835335568,-0.8923121483029808,-0.7185431857300723,0.4804216200721552,2.3420051488025075,0.7924244666641979,-0.2359366204994163,1.9040575809676343,0.9241754283071224,0.4418612438111411,0.2150283899490751,0.4222679097908567,3.2773660489217957,0.4024387905969558,-0.7370315315084126,-0.3554356224859225,0.3835173417827527,-0.666227558136217,-0.7126013896962977,-0.9676220963547016,-1.41609401069938,-0.2038797240046277,-0.855578119350333,0.0386343235863098,0.6955861725764528,-0.2849087952107221,0.9536978971128698,1.0317818769765992,0.2155085953386269,0.4405140274399322,0.0429515522123181,0.3654118835552188,0.1314308469349281,0.482614618125135,-0.6124703159444451,-0.4981573690269014,0.6007263137292492,-0.9756615917292408,-0.5223914469349061,-0.7961511498605075,0.341219866283467,-0.2648249500361049,0.0596459289070467,0.2326001338981612,0.5848240832754017,-1.485413977030115,-0.0117257753509269,-0.98551814107594,-0.1637472462693939,0.977254868464398,0.4516171467038243,0.3031788995579898,-0.4410009415151258,-0.7556034370986785,1.0297957339902994,0.4803197705316317,0.5778379951213661,0.6551362757648281,1.5940821406407713,-0.6344669574243991,-1.0228100406070382,-0.8426312125940784,0.4093556511480445,-1.0360063087557752,-1.270739950918938,0.1143429348759863,0.5603134962324092,-1.0422092264172231,0.4011731877060259,1.657971200452243,0.0474281142842279,0.0637576713063338,0.7956814242074356,0.3867829673470475,1.5737804913537632,-0.2229219253826141,0.4562345920722842,0.0103720664628501,0.0677940281589115,0.2781046055929095,0.2792858178488021,-0.8626621856275073,0.8980570829534424,0.8702989381023066,-1.3212874469319609,-0.7926020441608058,-0.9418347951610204,0.0760817774048351,-0.3856239513289373,0.9078754904347192,0.1986994290805652,-0.1205581933116867
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4432783688026493,-0.8923121483029808,0.5385765683096492,0.4804216200721552,-0.435653891599967,0.1190763062608097,2.5518717062971694,0.585650363825322,-0.5908662574422584,-0.4686988030881736,0.2150283899490751,1.113913624103467,0.5944726870297612,-1.1905480888493278,-0.7370315315084126,0.4190227292609271,-0.4119880614784155,1.3645195442041231,2.174269911845207,0.1949929856903655,0.0638722271052524,-0.2038797240046277,-0.855578119350333,1.3732745929315613,-0.4359324300735986,1.2299980449955437,2.2712155930758744,0.3961185934955556,-0.2519187233182123,-0.0416153804724359,0.5467043250728402,-0.655591908731422,-0.4413182566805843,0.0118919413090381,0.0936544415157768,-1.881927838546072,0.0439555839314084,-0.9756615917292408,-0.5223914469349061,-0.7961511498605075,-0.0722480839324687,0.5021985333001743,-0.7060788340888244,1.6800027138321336,-0.7193610789584757,-0.3526154739050846,0.7147624800869367,0.8623283734414474,-0.9116313037497992,-0.2129914456909585,0.0182471574425788,1.5889822682191073,0.8560606511764208,-0.7556034370986785,0.5481089061760283,1.7339015892268244,-0.647488110604745,0.0135079644487593,0.2880208783650207,-0.6344669574243991,0.8386258570494488,-0.8426312125940784,-0.1147519884619856,1.500607076084396,-0.2860719628496141,-1.0728241485358925,0.5603134962324092,-1.0422092264172231,0.4011731877060259,0.1720536151412705,0.0474281142842279,1.0732541336566197,-0.7283051745769673,1.6115956972793648,0.117995226712989,0.6174583488772406,-0.8453355654912899,0.7141908621562523,-0.487415685211484,-0.3450071286364868,-1.2906640457983096,0.0359442577344795,-0.8942837338654028,-1.056936472613757,-0.5549729935831436,0.5377370758970837,2.10150893069942,0.5335355023073248,0.225966622565037,0.9078754904347192,0.1986994290805652,-0.1205581933116867
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4432783688026493,4.133556671190092,0.5385765683096492,-0.2931386156372473,-0.435653891599967,0.4557503864625037,-1.351059951218051,-0.7327568533169905,0.166654585432432,0.4418612438111411,0.6968136976179937,1.113913624103467,-0.7469739939162557,2.791919109766381,-0.7370315315084126,0.4190227292609271,1.9745281483050887,1.0260616938140663,0.0091164356890785,0.1949929856903655,-0.3061193323459056,1.7887718994973925,-0.855578119350333,0.7059544582589357,-1.5674510327236502,0.2200601515246997,0.0753527664708666,1.0317818769765992,0.2155085953386269,0.9226434353523004,0.7985807115031012,-0.1450900125881015,-1.0140673602960968,0.482614618125135,0.0936544415157768,-1.5359852211662792,0.3223409488303288,-0.5588996708017323,-0.5223914469349061,2.2454450660945144,0.341219866283467,2.803268983309012,3.888269743886403,0.7150676605428187,0.1500956958641092,0.7801830292199456,0.7147624800869367,0.2463795352689849,-0.1637472462693939,-0.8081146027686367,0.0182471574425788,-0.0641934914880437,1.5045914475221942,-0.3189712806243813,1.5114825618045706,0.4803197705316317,-0.647488110604745,-0.6281203468673094,0.2880208783650207,-1.4391980783231697,1.7693438058776922,0.3208857234006518,-0.1147519884619856,0.2323003836643104,-0.2860719628496141,-0.4792406068299529,-0.6951058939109604,-1.0422092264172231,-1.2069049908624323,0.9150124077967569,0.0474281142842279,1.0732541336566197,2.3196680229918387,-0.8380297625852697,0.845887859033376,1.4578386231370952,0.4562345920722842,1.4180096578496542,1.7334231682700982,0.2781046055929095,-1.2906640457983096,-0.8626621856275073,-0.2968367949257877,0.8702989381023066,1.7439703664633086,0.5377370758970837,0.0726131134591263,-0.3813719474976546,-2.2203956730108603,1.800713705665551,-0.8384679205157917,-0.7363124064627753
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5788440835335568,-0.0546673450541352,-1.347103062749933,-0.2931386156372473,0.2587608685006515,-0.2175977739408843,-0.7934982858587336,-0.7327568533169905,-0.9696266788796036,-0.0134187796385162,0.9377063514524532,-0.2693778045217535,0.5944726870297612,-1.1905480888493278,-0.7370315315084126,0.4190227292609271,1.179022745043921,2.041435244984237,-0.7126013896962977,-0.1925453749913235,0.0638722271052524,0.9917112500965845,0.152857629263583,1.3732745929315613,-0.4359324300735986,-0.2849087952107221,0.2949390491313674,1.0317818769765992,1.1503632326523054,0.4405140274399322,2.309839030084667,0.3654118835552188,1.8496781577814647,1.8947826485734252,-1.318595073404667,-0.844099986406694,0.3223409488303288,-1.392423512656749,0.1237958897684282,-0.7961511498605075,1.1681557667153386,-0.2648249500361049,0.825370691902918,1.6800027138321336,3.193194407743156,-0.6762721890836647,0.2304369764616942,-0.98551814107594,-0.9116313037497992,-0.8081146027686367,0.0182471574425788,-0.2478796870110605,-0.7652663396880125,-0.7556034370986785,2.234012803525977,1.7339015892268244,0.5778379951213661,0.0135079644487593,-0.3650097527728544,0.5726297239237568,0.8386258570494488,-0.8426312125940784,-1.162967267682046,1.0778381786110345,1.6832640132890335,-0.7760323776829227,-0.6951058939109604,1.4835529294408436,0.4011731877060259,0.9150124077967569,-0.9765879895797838,-0.9457387910439518,-0.7283051745769673,-0.8380297625852697,-0.6098974056073979,-1.0633021996424687,1.1070196708540714,-1.397265524923954,0.0677940281589115,-0.3450071286364868,-0.8981765798865317,-0.8626621856275073,-0.8942837338654028,4.724769759534434,-0.5549729935831436,-0.7926020441608058,0.0726131134591263,-0.3813719474976546,0.225966622565037,0.9078754904347192,0.1986994290805652,0.4951960198394017
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5788440835335568,-0.0546673450541352,-0.0899833087102115,0.4804216200721552,1.6475903887018888,0.1190763062608097,-0.7934982858587336,0.585650363825322,-0.2121058360049131,-0.0134187796385162,1.4194916591213715,-0.9610235188343638,-0.0762506534432473,-0.3940546491261859,0.2747892126144081,-1.129893974232772,-1.207493464739584,-0.666227558136217,-1.073460302388986,-0.5800837356730125,1.1738469054587268,-0.2038797240046277,-0.855578119350333,1.5401046265997178,1.2613454739014784,-0.7898777419461441,1.612456745094372,-0.8752079734665317,-0.7193460419750516,-0.5237447883848041,-1.2164303799389868,0.8759137796985393,-1.0140673602960968,-0.4588307355070587,-1.318595073404667,-0.4981573690269014,-1.0695858756642729,-0.9756615917292408,-1.1685787836382404,-0.7961511498605075,-0.8991839843643403,1.2692220166364536,-0.7060788340888244,-0.7323349193911537,1.019552470686694,-1.1617572618515348,-0.4960512789761693,0.2463795352689849,1.3320208686914163,1.572378025542076,0.8849871359650698,1.7726684637421242,0.8560606511764208,-1.1922355935729758,-0.1744213355453783,-0.7732620481635609,-0.647488110604745,0.0135079644487593,0.6145361939339584,0.1702641634743714,-1.0228100406070382,-0.8426312125940784,-0.6388596280720158,2.768913768504482,0.6985960252197096,0.7079264765819258,0.5603134962324092,-0.2002885077978676,-0.4028659015782033,0.1720536151412705,-0.9765879895797838,1.0732541336566197,-0.7283051745769673,-0.8380297625852697,0.117995226712989,-0.2229219253826141,-0.1945504867095027,-0.693446729230552,0.0677940281589115,-0.3450071286364868,-1.2906640457983096,0.0359442577344795,-0.2968367949257877,-0.0933187672557251,0.9776559131144912,-0.7926020441608058,-0.9418347951610204,0.0760817774048351,-0.0798286643819501,-0.877800940026944,-0.8384679205157917,-0.7363124064627753
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5788440835335568,-0.8923121483029808,-0.7185431857300723,-0.2931386156372473,1.6475903887018888,0.1190763062608097,-0.7934982858587336,-0.7327568533169905,0.166654585432432,-0.0134187796385162,-1.2303275330576806,1.113913624103467,0.5944726870297612,1.1989322303200978,1.2866099567372289,-0.3554356224859225,0.3835173417827527,0.0106881426438964,0.7308342610744548,1.7451464284171216,-0.6761108917970637,-1.39947069810584,2.169729126491415,2.040594727604187,-1.0016917313986244,0.7250290982601217,1.612456745094372,-0.239544689985488,0.2155085953386269,-0.0416153804724359,0.2948279386425791,-0.655591908731422,-0.4413182566805843,0.0118919413090381,0.0936544415157768,0.8856131004922688,0.0439555839314084,-0.5588996708017323,-0.5223914469349061,1.2315796607761738,-0.0722480839324687,-0.2648249500361049,0.0596459289070467,-0.2498673927464962,2.3237376329205714,-0.8381005466729547,-0.4960512789761693,-0.98551814107594,-0.9116313037497992,0.977254868464398,0.8849871359650698,0.4868650950810066,0.8560606511764208,-0.3189712806243813,0.7889523200831638,-0.7732620481635609,-0.647488110604745,2.5800212097130344,1.2675668250718335,0.1702641634743714,0.8386258570494488,-0.8426312125940784,0.4093556511480445,2.34614487103112,1.6832640132890335,1.5983017891408349,3.071152276519148,0.6416322108214879,-0.4028659015782033,0.1720536151412705,-0.9765879895797838,0.0637576713063338,-0.7283051745769673,-0.8380297625852697,0.117995226712989,0.6174583488772406,-0.8453355654912899,0.0103720664628501,0.6230037415293072,0.2781046055929095,-0.5056891139747538,-0.8626621856275073,-0.2968367949257877,-0.0933187672557251,0.9776559131144912,0.5377370758970837,0.0726131134591263,0.9909892272098144,-0.0798286643819501,0.9078754904347192,0.1986994290805652,-0.7363124064627753
