id,unit_id,unit_id_session,electrode_id,electrodegroup_label,origcluster_id,waveform_mean_encoding,waveform_mean_recognition,isolationdist,meanSNR,peakSNR,isibelow,cv2,waveform_mean_sampling_rate,spike_times,electrodes
0,9_1_1755_8,P54CS_R1_9_1_1755_8,8,Neuralynx-Atlas-microwire-9,1755,"[-2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803
 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803
 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803
 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.47356803 -2.49791005
 -2.73985942 -2.81541729 -2.70719284 -2.52533702 -2.47822141 -2.60043405
 -2.7796453  -2.88270953 -2.86847936 -2.80282833 -2.78212669 -2.84433647
 -2.94476152 -3.00753606 -2.9974894  -2.94664928 -2.91760764 -2.94388028
 -3.00333617 -3.04300705 -3.03680239 -3.0027027  -2.9858688  -3.01554582
 -3.08027293 -3.14268066 -3.17691918 -3.19218673 -3.22148954 -3.28856551
 -3.38526747 -3.47971468 -3.54547653 -3.58309803 -3.61432657 -3.65620846
 -3.70064577 -3.71833876 -3.68204821 -3.58629584 -3.44532129 -3.27261998
 -3.06254597 -2.79138975 -2.43603953 -1.99185568 -1.47310244 -0.89660763
 -0.26510219  0.43388459  1.21324651  2.07038344  2.98526664  3.93366434
  4.90233937  5.89185355  6.90509273  7.93328017  8.95308501  9.93728201
 10.86846802 11.74295213 12.5618707  13.31882849 13.99620298 14.57342672
 15.03900737 15.39485484 15.6492927  15.80600423 15.85963265 15.80187985
 15.63175322 15.3599394  15.00331245 14.57511609 14.08017073 13.51920335
 12.89751902 12.22934312 11.5337118  10.82602775 10.11331258  9.39727558
  8.68170199  7.97677315  7.29626567  6.65058249  6.04238858  5.46880168
  4.92767348  4.42178624  3.95715376  3.53745506  3.16018948  2.81817829
  2.50475302  2.21759355  1.95779537  1.72549521  1.51654692  1.32341901
  1.1392493   0.96107457  0.78932935  0.62445489  0.46410793  0.30357942
  0.13875361 -0.03141623 -0.20520681 -0.38064988 -0.5576946  -0.73804836
 -0.92316358 -1.11254466 -1.30397526 -1.49522565 -1.68544248 -1.87498632
 -2.06416726 -2.25232371 -2.43809624 -2.62038907 -2.79889217 -2.97370539
 -3.14467255 -3.31126951 -3.47310744 -3.6303051  -3.78313899 -3.93131869
 -4.07381672 -4.20963196 -4.33873077 -4.46201666 -4.58012658 -4.69222073
 -4.79617429 -4.89023418 -4.97456278 -5.05096105 -5.12080472 -5.18317678
 -5.23523736 -5.27474004 -5.30230838 -5.32105954 -5.33367849 -5.33972165
 -5.33596999 -5.31975924 -5.29212549 -5.25750507 -5.21998379 -5.17962907
 -5.13264241 -5.07546424 -5.00894345 -4.93832658 -4.86876007 -4.80053234
 -4.72884308 -4.64863494 -4.55994408 -4.46840888 -4.38012006 -4.29564948
 -4.20922284 -4.11419019 -4.00968764 -3.90188792 -3.79828668 -3.70036869
 -3.60192145 -3.4950073  -3.3780425  -3.25801762 -3.14432262 -3.03989783
 -2.93840456 -2.83054651 -2.71369217 -2.59534735 -2.48668002 -2.39203365
 -2.30467065 -2.21329262 -2.11336709 -2.01220027 -1.92237777 -1.84952387
 -1.78629335 -1.71889868 -1.64030426 -1.55728721 -1.48403496 -1.42799444
 -1.38169366 -1.32900121 -1.26033955 -1.18217125 -1.11102898 -1.05724932
 -1.01408827 -0.96334922 -0.89279014 -0.80859154 -0.73019175 -0.67167394
 -0.62751151 -0.57711368 -0.50468332 -0.41544358 -0.33182917 -0.27226256
 -0.23265346 -0.18924689 -0.121283   -0.03207531  0.05264826  0.10895534
  0.13875699  0.16962809  0.22889579  0.31609804  0.40126563  0.45267415
  0.46851306  0.48102459  0.52671607  0.60969484]","[-2.63413452e+00 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00
 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00
 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00
 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00
 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00
 -2.63413452e+00 -2.63413452e+00 -2.63413452e+00 -2.68540027e+00
 -2.90098191e+00 -3.02152239e+00 -2.96144946e+00 -2.76920228e+00
 -2.70145892e+00 -2.82930758e+00 -3.04443603e+00 -3.19131628e+00
 -3.20400229e+00 -3.14192244e+00 -3.11542951e+00 -3.18189997e+00
 -3.30454961e+00 -3.39950782e+00 -3.41766600e+00 -3.38491682e+00
 -3.37050883e+00 -3.42031862e+00 -3.51880110e+00 -3.61073309e+00
 -3.65680130e+00 -3.66907209e+00 -3.69582651e+00 -3.77421862e+00
 -3.89701000e+00 -4.02275771e+00 -4.11642821e+00 -4.18040032e+00
 -4.24782572e+00 -4.34730842e+00 -4.47383696e+00 -4.59261424e+00
 -4.66996633e+00 -4.70067706e+00 -4.70648121e+00 -4.70906194e+00
 -4.70456090e+00 -4.66352787e+00 -4.55493586e+00 -4.37039202e+00
 -4.12589958e+00 -3.84094253e+00 -3.51601161e+00 -3.12996980e+00
 -2.65877481e+00 -2.09684841e+00 -1.46087623e+00 -7.73456757e-01
 -4.31574650e-02  7.39954946e-01  1.58987437e+00  2.50594983e+00
  3.46788170e+00  4.44855014e+00  5.43174984e+00  6.41792299e+00
  7.41320084e+00  8.41312313e+00  9.39691051e+00  1.03374053e+01
  1.12167018e+01  1.20325729e+01  1.27902351e+01  1.34881548e+01
  1.41118184e+01  1.46411531e+01  1.50640347e+01  1.53828785e+01
  1.56084646e+01  1.57475155e+01  1.57961312e+01  1.57450127e+01
  1.55908967e+01  1.53429672e+01  1.50182980e+01  1.46310615e+01
  1.41859063e+01  1.36814192e+01  1.31197086e+01  1.25125262e+01
  1.18781138e+01  1.12320663e+01  1.05810216e+01  9.92485868e+00
  9.26472848e+00  8.60886469e+00  7.97068251e+00  7.36130934e+00
  6.78387887e+00  6.23486014e+00  5.71074485e+00  5.21345354e+00
  4.74944538e+00  4.32380243e+00  3.93526100e+00  3.57691015e+00
  3.24162168e+00  2.92686374e+00  2.63449105e+00  2.36615932e+00
  2.11910601e+00  1.88635257e+00  1.66089833e+00  1.43972410e+00
  1.22391391e+00  1.01515263e+00  8.12247007e-01  6.10972602e-01
  4.07103535e-01  1.99475507e-01 -9.81319106e-03 -2.17979874e-01
 -4.24222966e-01 -6.29995110e-01 -8.36949603e-01 -1.04482363e+00
 -1.25130249e+00 -1.45375948e+00 -1.65099082e+00 -1.84333885e+00
 -2.03138958e+00 -2.21477600e+00 -2.39224555e+00 -2.56267691e+00
 -2.72582101e+00 -2.88206024e+00 -3.03167392e+00 -3.17457046e+00
 -3.31074061e+00 -3.44072933e+00 -3.56539091e+00 -3.68512642e+00
 -3.79956467e+00 -3.90824402e+00 -4.01164856e+00 -4.11134176e+00
 -4.20877665e+00 -4.30387372e+00 -4.39496049e+00 -4.48040599e+00
 -4.56042523e+00 -4.63708633e+00 -4.71222912e+00 -4.78524347e+00
 -4.85308387e+00 -4.91281685e+00 -4.96434087e+00 -5.01045568e+00
 -5.05392591e+00 -5.09429145e+00 -5.12772477e+00 -5.15039608e+00
 -5.16221721e+00 -5.16715213e+00 -5.16947271e+00 -5.16944334e+00
 -5.16278957e+00 -5.14478760e+00 -5.11516248e+00 -5.07886865e+00
 -5.04164734e+00 -5.00447717e+00 -4.96244718e+00 -4.90948686e+00
 -4.84456499e+00 -4.77319932e+00 -4.70245498e+00 -4.63405911e+00
 -4.56244555e+00 -4.48000057e+00 -4.38467904e+00 -4.28249400e+00
 -4.18209366e+00 -4.08641768e+00 -3.98963539e+00 -3.88273265e+00
 -3.76263651e+00 -3.63594372e+00 -3.51323394e+00 -3.39914804e+00
 -3.28791941e+00 -3.16910446e+00 -3.03831550e+00 -2.90249221e+00
 -2.77416069e+00 -2.65983558e+00 -2.55382806e+00 -2.44390075e+00
 -2.32372018e+00 -2.20002472e+00 -2.08708733e+00 -1.99334579e+00
 -1.91312434e+00 -1.83194480e+00 -1.74081098e+00 -1.64568049e+00
 -1.56244261e+00 -1.50167458e+00 -1.45784608e+00 -1.41395388e+00
 -1.35775810e+00 -1.29404424e+00 -1.24049825e+00 -1.21046533e+00
 -1.19909475e+00 -1.18685884e+00 -1.15786142e+00 -1.11548256e+00
 -1.07962875e+00 -1.06733526e+00 -1.07514701e+00 -1.08094227e+00
 -1.06446838e+00 -1.02716801e+00 -9.91476847e-01 -9.79097178e-01
 -9.88688823e-01 -9.95216865e-01 -9.72937734e-01 -9.20543050e-01
 -8.63485258e-01 -8.29697567e-01 -8.21243328e-01 -8.09993489e-01
 -7.63330450e-01 -6.76281844e-01 -5.78378767e-01 -5.06497814e-01
 -4.68324333e-01 -4.32357884e-01 -3.56649709e-01 -2.30655058e-01]",21.240148579757452,1.7477227576245984,5.241429049368049,0.0,0.9967905587523295,[100000],"[6.50827750e-01 2.55598300e+00 5.26198200e+00 9.07388725e+00
 9.41198100e+00 1.02213550e+01 1.05546362e+01 1.08282300e+01
 1.34298852e+01 1.56888842e+01 1.60442280e+01 2.97620043e+01
 3.07845345e+01 3.56662825e+01 3.75085940e+01 3.97249065e+01
 4.05791242e+01 4.79370900e+01 4.80121212e+01 5.63844307e+01
 5.64108370e+01 6.14830225e+01 6.31175840e+01 6.45923653e+01
 6.66968330e+01 6.80316133e+01 6.87499258e+01 6.90471757e+01
 6.90740507e+01 6.92799883e+01 6.97918622e+01 6.99460810e+01
 6.99624247e+01 7.01175185e+01 7.07427685e+01 7.58610790e+01
 7.77653905e+01 7.78422968e+01 8.10158895e+01 8.28668572e+01
 8.29766385e+01 8.35647010e+01 8.53325750e+01 8.53423250e+01
 8.74568865e+01 8.85462928e+01 8.85673553e+01 8.87687928e+01
 8.89428865e+01 8.92056990e+01 9.12909793e+01 9.38208532e+01
 9.70163210e+01 9.72737262e+01 9.76696950e+01 9.76801950e+01
 9.77992888e+01 9.79154450e+01 9.82032575e+01 1.01003569e+02
 1.01020757e+02 1.01055256e+02 1.01137006e+02 1.01327225e+02
 1.03138224e+02 1.03283318e+02 1.03874849e+02 1.05996880e+02
 1.06181036e+02 1.08350972e+02 1.08860378e+02 1.09065097e+02
 1.10364846e+02 1.11610971e+02 1.11771565e+02 1.12400595e+02
 1.19417874e+02 1.21495655e+02 1.21587342e+02 1.22195622e+02
 1.23749560e+02 1.25106403e+02 1.26709184e+02 1.30234713e+02
 1.31850276e+02 1.33203619e+02 1.37322523e+02 1.37350242e+02
 1.40885272e+02 1.40999928e+02 1.42615052e+02 1.45425895e+02
 1.45711676e+02 1.45994582e+02 1.46025738e+02 1.46420301e+02
 1.47152519e+02 1.51730924e+02 1.53889204e+02 1.54441859e+02
 1.55252328e+02 1.55480328e+02 1.56258391e+02 1.59188796e+02
 1.59299796e+02 1.60360795e+02 1.62081450e+02 1.63334825e+02
 1.66265981e+02 1.66488574e+02 1.69573947e+02 1.71147103e+02
 1.71243354e+02 1.71248604e+02 1.71747166e+02 1.72241321e+02
 1.72351759e+02 1.72725478e+02 1.79698318e+02 1.92169563e+02
 1.92758907e+02 1.94667625e+02 1.97496561e+02 1.97699061e+02
 1.98258405e+02 1.99457529e+02 2.02004215e+02 2.02265403e+02
 2.03464372e+02 2.03554372e+02 2.04342839e+02 2.16556429e+02
 2.20448771e+02 2.23039926e+02 2.36259984e+02 2.36706420e+02
 2.42913199e+02 2.46708510e+02 2.59204786e+02 2.59837255e+02
 2.60007755e+02 2.60481036e+02 2.60598817e+02 2.60665255e+02
 2.60689255e+02 2.60922911e+02 2.62352473e+02 2.62785817e+02
 2.63847754e+02 2.64475690e+02 2.65668691e+02 2.72566656e+02
 2.74350280e+02 2.74945280e+02 2.75649124e+02 2.75665093e+02
 2.75807780e+02 2.76425623e+02 2.76671623e+02 2.78032498e+02
 2.78352404e+02 2.78927497e+02 2.79015341e+02 2.79206716e+02
 2.79836934e+02 2.79897278e+02 2.80579560e+02 2.80968278e+02
 2.81554090e+02 2.83453184e+02 2.83864621e+02 2.84560901e+02
 2.84862026e+02 2.85851995e+02 2.87469369e+02 2.96037710e+02
 2.99574833e+02 2.99697802e+02 2.99843989e+02 3.03237957e+02
 3.03771582e+02 3.04739550e+02 3.05320237e+02 3.07682798e+02
 3.08264392e+02 3.08474892e+02 3.08575767e+02 3.08718455e+02
 3.08775642e+02 3.08790267e+02 3.08876548e+02 3.12729453e+02
 3.13936827e+02 3.14193202e+02 3.17420451e+02 3.27970478e+02
 3.28094290e+02 3.28285697e+02 3.30927446e+02 3.36610224e+02
 3.36662693e+02 3.40481660e+02 3.40764129e+02 3.47186595e+02
 3.49240344e+02 3.50880594e+02 3.51224281e+02 3.52840249e+02
 3.54000373e+02 3.56014186e+02 3.56066592e+02 3.57081060e+02
 3.59609621e+02 3.63552995e+02 3.63748369e+02 3.65600682e+02
 3.67509993e+02 3.70119742e+02 3.70287961e+02 3.71491022e+02
 3.72846054e+02 3.82705644e+02 3.85923142e+02 3.90718516e+02
 3.90852172e+02 3.93959138e+02 3.93966482e+02 3.95897670e+02
 3.96531981e+02 3.97621231e+02 3.97676450e+02 3.97822137e+02
 3.99129699e+02 3.99155699e+02 3.99304918e+02 4.02290729e+02
 4.02989104e+02 4.03078604e+02 4.04764103e+02 4.05342885e+02
 4.05767103e+02 4.08185071e+02 4.10644476e+02 4.10785351e+02
 4.11142444e+02 4.11184600e+02 4.11342694e+02 4.12996819e+02
 4.13247694e+02 4.13611849e+02 4.15902192e+02 4.19850222e+02
 4.26025625e+02 4.26922032e+02 4.29238562e+02 4.29798000e+02
 4.37161278e+02 4.44239869e+02 4.50889553e+02 4.51497584e+02
 4.53968708e+02 4.54945396e+02 4.56200926e+02 4.56236707e+02
 4.58569894e+02 4.63425860e+02 4.71075826e+02 4.71587607e+02
 4.74249482e+02 4.76421637e+02 4.76694387e+02 4.76705012e+02
 4.77667637e+02 4.78263980e+02 4.79485386e+02 4.79722542e+02
 4.79822605e+02 4.79859011e+02 4.80047230e+02 4.81928916e+02
 4.81946666e+02 4.85146290e+02 4.85705195e+02 4.86129414e+02
 4.89576007e+02 4.95096348e+02 4.96880223e+02 4.97946191e+02
 5.01184377e+02 5.03427345e+02 5.05524188e+02 5.08258030e+02
 5.12954123e+02 5.14980215e+02 5.15748433e+02 5.15787496e+02
 5.21819713e+02 5.22932525e+02 5.28898147e+02 5.34613551e+02
 5.38307080e+02 5.40290612e+02 5.40377237e+02 5.40502298e+02
 5.41156798e+02 5.42109611e+02 5.42982078e+02 5.44838985e+02
 5.46881796e+02 5.48919483e+02 5.50985763e+02 5.51000451e+02
 5.51636825e+02 5.54907700e+02 5.58360885e+02 5.58707541e+02
 5.59542198e+02 5.59855791e+02 5.64168602e+02 5.64204164e+02
 5.64773320e+02 5.64925133e+02 5.65603413e+02 5.67012038e+02
 5.67043944e+02 5.68007975e+02 5.68134975e+02 5.70144319e+02
 5.71224692e+02 5.73162254e+02 5.75804847e+02 5.76891565e+02
 5.81172626e+02 5.81812407e+02 5.81924001e+02 5.82003626e+02
 5.83856656e+02 5.84149156e+02 5.84545531e+02 5.85379905e+02
 5.85638468e+02 5.85938499e+02 5.86220843e+02 5.88589936e+02
 5.89416529e+02 5.90679278e+02 5.95832464e+02 5.95842901e+02
 6.01142837e+02 6.04117867e+02 6.08479521e+02 6.08546615e+02
 6.16851268e+02 6.17776892e+02 6.17819986e+02 6.18038486e+02
 6.18359048e+02 6.18381049e+02 6.26861233e+02 6.26866546e+02
 6.27136546e+02 6.28472732e+02 6.32419512e+02 6.34521574e+02
 6.35320385e+02 6.36721885e+02 6.40164321e+02 6.40881946e+02
 6.41212508e+02 6.42357977e+02 6.42652413e+02 6.46407319e+02
 6.46677381e+02 6.58551189e+02 6.60201625e+02 6.60653625e+02
 6.64020937e+02 6.67721685e+02 6.69160091e+02 6.69901216e+02
 6.70670121e+02 6.71787434e+02 6.73475901e+02 6.73873964e+02
 6.74794120e+02 6.76133369e+02 6.76781713e+02 6.78084712e+02
 6.78984149e+02 6.79119712e+02 6.79244712e+02 6.81679211e+02
 6.84205710e+02 6.84946740e+02 6.85133084e+02 6.85755553e+02
 6.90067988e+02 6.90075301e+02 6.90493926e+02 6.94081487e+02
 6.94968861e+02 6.95163705e+02 6.96391549e+02 6.96437580e+02
 6.96663892e+02 6.98620579e+02 6.99702735e+02 6.99721173e+02
 7.05880607e+02 7.08026012e+02 7.09208012e+02 7.12287104e+02
 7.14925353e+02 7.14999885e+02 7.16909384e+02 7.17081416e+02
 7.18756040e+02 7.19378040e+02 7.20639070e+02 7.29013004e+02
 7.29143223e+02 7.29983535e+02 7.33505440e+02 7.33809503e+02
 7.34667814e+02 7.35115751e+02 7.35464127e+02 7.38117969e+02
 7.38358907e+02 7.38578626e+02 7.40749156e+02 7.41731812e+02
 7.42320655e+02 7.42939655e+02 7.43321655e+02 7.48216309e+02
 7.48354153e+02 7.50560496e+02 7.51685027e+02 7.54605931e+02
 7.55157056e+02 7.56862743e+02 7.58301118e+02 7.61600398e+02
 7.62561053e+02 7.63530115e+02 7.66768927e+02 7.67835051e+02
 7.68745926e+02 7.69445176e+02 7.71891737e+02 7.74891579e+02
 7.75377142e+02 7.78557953e+02 7.83367389e+02 7.84762450e+02
 7.91126417e+02 7.92132885e+02 7.92384885e+02 7.94311791e+02
 7.95246977e+02 7.97315883e+02 7.97989445e+02 7.98221570e+02
 7.99035695e+02 8.01328288e+02 8.01459788e+02 8.02956756e+02
 8.08109722e+02 8.15624345e+02 8.15711938e+02 8.15749563e+02
 8.19397374e+02 8.21081436e+02 8.22073404e+02 8.29254058e+02
 8.29751057e+02 8.30241776e+02 8.31584557e+02 8.32331556e+02
 8.33782338e+02 8.36020524e+02 8.38166242e+02 8.39722960e+02
 8.41634647e+02 8.41952271e+02 8.43430771e+02 8.43629896e+02
 8.46041083e+02 8.46288020e+02 8.49266143e+02 8.49412737e+02
 8.49579112e+02 8.53108173e+02 8.57308109e+02 8.58193421e+02
 8.59173140e+02 8.64472012e+02 8.64768637e+02 8.65235387e+02
 8.65544293e+02 8.69971479e+02 8.76817601e+02 8.79679444e+02
 8.80521631e+02 8.83732286e+02 8.83825911e+02 8.85882598e+02
 8.87588503e+02 8.87653284e+02 8.87899597e+02 8.87938378e+02
 8.88378190e+02 8.95749781e+02 8.98056624e+02 9.00029686e+02
 9.07125339e+02 9.07279307e+02 9.07812620e+02 9.09367056e+02
 9.09799369e+02 9.10625557e+02 9.11469650e+02 9.11826712e+02
 9.12254212e+02 9.15706586e+02 9.15859305e+02]","       location                                              group  \
id                                                                   
8   Left preSMA  Neuralynx-Atlas-microwire-9 pynwb.ecephys.Elec...   

                     group_name origchannel        pairwise_distances  \
id                                                                      
8   Neuralynx-Atlas-microwire-9     micro-9  9.24972_5.29082_12.37502   

   origchannel_name     x      y      z  
id                                       
8             LSMA1 -5.98  20.87  49.08  "
